k,type,score,label
2,Kmeans,0.281983,1
2,Kmeans,0.210952,0
2,Kmeans,0.388535,0
2,Kmeans,0.394615,1
2,Kmeans,0.36662,0
2,Kmeans,0.275393,0
2,Kmeans,0.442526,1
2,Kmeans,0.067517,1
2,Kmeans,0.55574,0
2,Kmeans,0.526472,1
2,Kmeans,0.380033,1
2,Kmeans,0.322142,0
2,Kmeans,0.504309,0
2,Kmeans,0.09304,0
2,Kmeans,0.540377,1
2,Kmeans,0.586331,1
2,Kmeans,0.279596,1
2,Kmeans,0.304689,1
2,Kmeans,0.515374,0
2,Kmeans,0.097239,1
2,Kmeans,0.241054,0
2,Kmeans,0.402965,0
2,Kmeans,0.375503,0
2,Kmeans,0.44248,0
2,Kmeans,0.399443,0
2,Kmeans,0.561559,1
2,Kmeans,0.432563,1
2,Kmeans,0.552425,0
2,Kmeans,0.281983,1
2,Kmeans,0.547482,1
2,Kmeans,0.47789,0
2,Kmeans,0.171462,1
2,Kmeans,0.383414,1
2,Kmeans,0.388535,0
2,Kmeans,0.516936,1
2,Kmeans,0.469594,1
2,Kmeans,0.187867,0
2,Kmeans,0.405096,1
2,Kmeans,0.465714,1
2,Kmeans,0.430695,0
2,Kmeans,0.316343,1
2,Kmeans,0.454343,1
2,Kmeans,0.455087,0
2,Kmeans,0.398154,0
2,Kmeans,0.325718,1
2,Kmeans,0.5575,0
2,Kmeans,0.297457,1
2,Kmeans,0.329762,0
2,Kmeans,0.527642,1
2,Kmeans,0.540216,0
2,Kmeans,0.338378,0
2,Kmeans,0.583769,1
2,Kmeans,0.589397,1
2,Kmeans,0.015699,0
2,Kmeans,0.222404,1
2,Kmeans,0.410234,1
2,Kmeans,0.418603,0
2,Kmeans,0.311917,1
2,Kmeans,0.244929,1
2,Kmeans,0.58803,1
2,Kmeans,0.505742,0
2,Kmeans,0.221639,1
2,Kmeans,0.359746,1
2,Kmeans,0.196568,1
2,Kmeans,0.464406,0
2,Kmeans,0.305366,1
2,Kmeans,0.523574,0
2,Kmeans,0.535963,1
2,Kmeans,0.545155,1
2,Kmeans,0.076463,0
2,Kmeans,0.545334,0
2,Kmeans,0.537775,0
2,Kmeans,0.535847,1
2,Kmeans,0.561727,1
2,Kmeans,0.542345,1
2,Kmeans,0.093237,0
2,Kmeans,0.495953,1
2,Kmeans,0.29861,1
2,Kmeans,0.498077,1
2,Kmeans,0.239158,0
2,Kmeans,0.365049,1
2,Kmeans,0.255387,0
2,Kmeans,0.40956,0
2,Kmeans,0.317206,0
2,Kmeans,0.526988,1
2,Kmeans,0.512409,0
2,Kmeans,0.526439,1
2,Kmeans,0.5871,1
2,Kmeans,0.543002,1
2,Kmeans,0.601213,1
2,Kmeans,0.329448,1
2,Kmeans,0.331345,0
2,Kmeans,0.446104,1
2,Kmeans,0.472045,1
2,Kmeans,0.280165,0
2,Kmeans,0.514772,0
2,Kmeans,0.092124,1
2,Kmeans,0.445808,1
2,Kmeans,0.447402,1
2,Kmeans,0.369668,1
2,Kmeans,0.532569,0
2,Kmeans,0.430338,0
2,Kmeans,0.441932,0
2,Kmeans,0.439951,1
2,Kmeans,0.055138,0
2,Kmeans,0.149052,0
2,Kmeans,0.152262,1
2,Kmeans,0.246966,1
2,Kmeans,0.456026,0
2,Kmeans,0.5479,1
2,Kmeans,0.559124,0
2,Kmeans,0.372879,0
2,Kmeans,0.144892,0
2,Kmeans,0.560863,1
2,Kmeans,0.474894,1
2,Kmeans,0.481851,0
2,Kmeans,0.293428,0
2,Kmeans,0.388531,1
2,Kmeans,0.535274,0
2,Kmeans,0.527295,1
2,Kmeans,0.559566,1
2,Kmeans,0.554596,0
2,Kmeans,0.387921,0
2,Kmeans,0.499406,0
2,Kmeans,0.207786,1
2,Kmeans,0.045886,1
2,Kmeans,0.569537,1
2,Kmeans,0.154716,1
2,Kmeans,0.415725,0
2,Kmeans,0.544596,0
2,Kmeans,0.27429,0
2,Kmeans,0.410234,1
2,Kmeans,0.10524,1
2,Kmeans,0.379586,0
2,Kmeans,0.464728,1
2,Kmeans,0.516936,1
2,Kmeans,0.556838,1
2,Kmeans,0.448547,1
2,Kmeans,0.533141,1
2,Kmeans,0.553559,0
2,Kmeans,0.405786,0
2,Kmeans,0.506289,0
2,Kmeans,0.450379,0
2,Kmeans,0.432956,0
2,Kmeans,0.047764,1
2,Kmeans,0.541859,1
2,Kmeans,0.443253,1
2,Kmeans,0.259359,0
2,Kmeans,0.578671,1
2,Kmeans,0.31419,0
2,Kmeans,0.562635,1
2,Kmeans,0.281983,1
2,Kmeans,0.490096,0
2,Kmeans,0.359746,1
2,Kmeans,0.403477,0
2,Kmeans,0.565315,1
2,Kmeans,0.079368,1
2,Kmeans,0.583297,1
2,Kmeans,0.47862,1
2,Kmeans,0.213006,1
2,Kmeans,0.550577,0
2,Kmeans,0.14018,0
2,Kmeans,0.545175,1
2,Kmeans,0.481705,0
2,Kmeans,0.448979,0
2,Kmeans,0.359279,0
2,Kmeans,0.095202,0
2,Kmeans,0.535549,1
2,Kmeans,0.388472,0
2,Kmeans,0.544256,1
2,Kmeans,0.006705,0
2,Kmeans,0.033944,1
2,Kmeans,0.230934,0
2,Kmeans,0.403477,0
2,Kmeans,0.508215,1
2,Kmeans,0.259848,0
2,Kmeans,0.412573,1
2,Kmeans,0.49281,1
2,Kmeans,0.405448,0
2,Kmeans,0.012129,0
2,Kmeans,0.460916,1
2,Kmeans,0.278579,0
2,Kmeans,0.389019,1
2,Kmeans,0.389019,1
2,Kmeans,0.532526,0
2,Kmeans,0.238347,1
2,Kmeans,0.505096,1
2,Kmeans,0.317194,0
2,Kmeans,0.344203,0
2,Kmeans,0.513389,1
2,Kmeans,0.546743,1
2,Kmeans,0.514548,0
2,Kmeans,0.503126,1
2,Kmeans,0.341478,1
2,Kmeans,0.505746,0
2,Kmeans,0.19121,1
2,Kmeans,0.534937,1
2,Kmeans,0.396894,0
2,Kmeans,0.089639,1
2,Kmeans,0.58247,1
2,Kmeans,0.595089,1
2,Kmeans,0.550179,1
2,Kmeans,0.551604,1
2,Kmeans,0.559846,1
2,Kmeans,0.60099,1
2,Kmeans,0.49162,1
2,Kmeans,0.344919,1
2,Kmeans,0.509377,0
2,Kmeans,0.115521,0
2,Kmeans,0.361614,1
2,Kmeans,0.584203,1
2,Kmeans,0.16284,1
2,Kmeans,0.279614,1
2,Kmeans,0.203112,0
2,Kmeans,0.549768,0
2,Kmeans,0.597876,1
2,Kmeans,0.535468,0
2,Kmeans,0.487883,0
2,Kmeans,0.074241,0
2,Kmeans,0.058707,1
2,Kmeans,0.076274,0
2,Kmeans,0.537281,0
2,Kmeans,0.251017,1
2,Kmeans,0.547238,1
2,Kmeans,0.559042,0
2,Kmeans,0.375691,0
2,Kmeans,0.297457,1
2,Kmeans,0.408355,0
2,Kmeans,0.477292,1
2,Kmeans,0.516985,1
2,Kmeans,0.507044,1
2,Kmeans,0.415324,1
2,Kmeans,0.529895,1
2,Kmeans,0.390159,0
2,Kmeans,0.307169,0
2,Kmeans,0.550991,1
2,Kmeans,0.412804,0
2,Kmeans,0.468451,1
2,Kmeans,0.407892,1
2,Kmeans,0.451561,0
2,Kmeans,0.559249,1
2,Kmeans,0.451561,0
2,Kmeans,0.27654,0
2,Kmeans,0.592653,1
2,Kmeans,0.573204,1
2,Kmeans,0.348204,0
2,Kmeans,0.328434,1
2,Kmeans,0.328779,1
2,Kmeans,0.386719,1
2,Kmeans,0.497318,1
2,Kmeans,0.428452,1
2,Kmeans,0.039249,1
2,Kmeans,0.515601,1
2,Kmeans,0.029489,0
2,Kmeans,0.374067,1
2,Kmeans,0.231648,0
2,Kmeans,0.287279,1
2,Kmeans,0.502498,1
2,Kmeans,0.473301,0
2,Kmeans,-0.002563,0
2,Kmeans,0.505234,0
2,Kmeans,0.411343,1
2,Kmeans,0.513389,1
2,Kmeans,0.520887,1
2,Kmeans,0.538562,1
2,Kmeans,0.436591,0
2,Kmeans,0.555973,0
2,Kmeans,0.556959,0
2,Kmeans,0.418899,1
2,Kmeans,0.474894,1
2,Kmeans,0.228689,0
2,Kmeans,0.379895,0
2,Kmeans,0.360119,0
2,Kmeans,0.540962,1
2,Kmeans,0.271093,1
2,Kmeans,0.268942,1
2,Kmeans,0.341412,1
2,Kmeans,0.583103,1
2,Kmeans,0.594281,1
2,Kmeans,0.252559,1
2,Kmeans,0.029489,0
2,Kmeans,0.272075,0
2,Kmeans,0.538235,1
2,Kmeans,0.125296,1
2,Kmeans,0.330796,1
2,Kmeans,0.130859,1
2,Kmeans,0.585819,1
2,Kmeans,0.600059,1
2,Kmeans,0.549104,0
2,Kmeans,0.127658,0
2,Kmeans,0.572602,1
2,Kmeans,0.104833,1
2,Kmeans,0.52087,1
2,Kmeans,0.503472,1
2,Kmeans,0.273452,0
2,Kmeans,0.520778,0
2,Kmeans,0.485269,0
2,Kmeans,0.379836,0
2,Kmeans,0.31534,1
2,Kmeans,0.454326,1
2,Kmeans,0.477171,1
2,Kmeans,0.26475,0
2,Kmeans,0.545627,0
2,Kmeans,0.278579,0
2,Kmeans,0.540353,1
2,Kmeans,0.511768,1
2,Kmeans,0.588849,1
2,Kmeans,0.0974,1
2,Kmeans,0.470355,0
2,Kmeans,0.533739,0
2,Kmeans,0.48091,1
2,Kmeans,0.135593,1
2,Kmeans,0.571429,1
2,Kmeans,0.50381,1
2,Kmeans,0.538235,1
2,Kmeans,0.548259,1
2,Kmeans,0.418899,1
2,Kmeans,0.290143,1
2,Kmeans,0.57008,1
2,Kmeans,0.370766,0
2,Kmeans,0.468762,0
2,Kmeans,0.215384,1
2,Kmeans,0.251883,1
2,Kmeans,0.390339,1
2,Kmeans,0.599483,1
2,Kmeans,0.539538,1
2,Kmeans,0.423921,1
2,Kmeans,0.086469,0
2,Kmeans,0.509385,1
2,Kmeans,0.577194,1
2,Kmeans,0.396541,0
2,Kmeans,0.42406,1
2,Kmeans,0.512681,0
2,Kmeans,0.391223,0
2,Kmeans,0.530542,1
2,Kmeans,0.405448,0
2,Kmeans,0.399443,0
2,Kmeans,0.221776,0
2,Kmeans,0.478128,0
2,Kmeans,0.372157,1
2,Kmeans,0.571249,1
2,Kmeans,0.537775,0
2,Kmeans,0.468736,1
2,Kmeans,0.276387,0
2,Kmeans,0.467843,1
2,Kmeans,0.317454,0
2,Kmeans,0.37608,1
2,Kmeans,0.022345,0
2,Kmeans,0.559916,1
2,Kmeans,0.126668,0
2,Kmeans,0.52998,1
2,Kmeans,0.32001,0
2,Kmeans,0.561155,0
2,Kmeans,0.388531,1
2,Kmeans,0.443105,1
2,Kmeans,0.043461,0
2,Kmeans,0.599827,1
2,Kmeans,0.320392,1
2,Kmeans,0.058804,0
2,Kmeans,0.386467,1
2,Kmeans,0.19121,1
2,Kmeans,0.450935,0
2,Kmeans,0.595351,1
2,Kmeans,0.504815,0
2,Kmeans,0.340121,1
2,Kmeans,0.566035,1
2,Kmeans,0.072938,1
2,Kmeans,0.358853,1
2,Kmeans,0.225497,1
2,Kmeans,0.42144,0
2,Kmeans,0.291695,0
2,Kmeans,0.231223,1
2,Kmeans,0.584534,1
2,Kmeans,0.480904,0
2,Kmeans,0.291543,0
2,Kmeans,0.389475,1
2,Kmeans,0.059396,1
2,Kmeans,0.041427,1
2,Kmeans,0.497249,0
2,Kmeans,0.422902,0
2,Kmeans,0.462963,1
2,Kmeans,0.189766,1
2,Kmeans,0.471637,1
2,Kmeans,0.509424,0
2,Kmeans,0.282145,0
2,Kmeans,0.425724,0
2,Kmeans,0.451345,0
2,Kmeans,0.146358,0
2,Kmeans,0.582408,1
2,Kmeans,0.546394,0
2,Kmeans,0.526299,1
2,Kmeans,0.545627,0
2,Kmeans,0.599034,1
2,Kmeans,0.564766,1
2,Kmeans,0.275867,1
2,Kmeans,0.351954,0
2,Kmeans,0.460075,0
2,Kmeans,0.277065,1
2,Kmeans,0.480481,0
2,Kmeans,0.510593,0
2,Kmeans,0.437314,0
2,Kmeans,0.321108,0
2,Kmeans,0.533309,0
2,Kmeans,0.399338,1
2,Kmeans,0.573828,1
2,Kmeans,0.562571,1
2,Kmeans,0.500012,1
2,Kmeans,0.574364,1
2,Kmeans,0.548652,0
2,Kmeans,0.593473,1
2,Kmeans,0.558298,0
2,Kmeans,0.275082,1
2,Kmeans,0.322158,0
2,Kmeans,0.479649,0
2,Kmeans,0.535847,1
2,Kmeans,0.115546,1
2,Kmeans,0.580903,1
2,Kmeans,0.557099,1
2,Kmeans,0.385101,1
2,Kmeans,0.44814,1
2,Kmeans,0.463583,1
2,Kmeans,0.340958,0
2,Kmeans,0.545798,0
2,Kmeans,0.596037,1
2,Kmeans,0.43118,1
2,Kmeans,0.535448,0
2,Kmeans,0.29863,0
2,Kmeans,0.02804,1
2,Kmeans,0.519674,0
2,Kmeans,0.406659,0
2,Kmeans,0.573204,1
2,Kmeans,0.155997,0
2,Kmeans,0.190033,1
2,Kmeans,0.386614,0
2,Kmeans,0.529849,1
2,Kmeans,0.547042,0
2,Kmeans,0.04524,0
2,Kmeans,0.525023,1
2,Kmeans,0.46579,0
2,Kmeans,0.465396,1
2,Kmeans,0.553202,1
2,Kmeans,0.109664,1
2,Kmeans,0.553778,1
2,Kmeans,0.582549,1
2,Kmeans,0.543724,1
2,Kmeans,0.379334,1
2,Kmeans,0.584141,1
2,Kmeans,0.566035,1
2,Kmeans,0.291472,0
2,Kmeans,0.569775,1
2,Kmeans,0.580282,1
2,Kmeans,0.081399,1
2,Kmeans,0.586331,1
2,Kmeans,0.074555,0
2,Kmeans,0.464824,0
2,Kmeans,0.232061,0
2,Kmeans,0.595329,1
2,Kmeans,0.570029,1
2,Kmeans,0.316343,1
2,Kmeans,0.482001,1
2,Kmeans,0.552552,1
2,Kmeans,0.566027,1
2,Kmeans,0.498772,0
2,Kmeans,0.452248,0
2,Kmeans,0.454343,1
2,Kmeans,0.51568,1
2,Kmeans,0.537281,0
2,Kmeans,0.142425,0
2,Kmeans,0.202204,1
2,Kmeans,0.385811,0
2,Kmeans,0.090805,1
2,Kmeans,0.466006,1
2,Kmeans,0.190137,0
2,Kmeans,0.487105,0
2,Kmeans,0.350115,1
2,Kmeans,0.565124,1
2,Kmeans,0.539129,1
2,Kmeans,0.37428,0
2,Kmeans,0.094993,0
2,Kmeans,0.552552,1
2,Kmeans,0.160525,0
2,Kmeans,0.568051,1
2,Kmeans,0.406815,0
2,Kmeans,0.406977,1
2,Kmeans,0.59096,1
2,Kmeans,0.29233,0
2,Kmeans,0.360941,0
2,Kmeans,0.366254,0
2,Kmeans,0.147449,1
2,Kmeans,0.541353,0
2,Kmeans,0.270002,0
2,Kmeans,0.415735,0
2,Kmeans,0.071024,0
2,Kmeans,0.387621,0
2,Kmeans,0.210949,0
2,Kmeans,0.553202,1
2,Kmeans,0.547805,1
2,Kmeans,0.543002,1
2,Kmeans,0.500208,1
2,Kmeans,0.349217,0
2,Kmeans,0.533533,1
2,Kmeans,0.268774,1
2,Kmeans,0.38631,0
2,Kmeans,0.485658,0
2,Kmeans,0.516892,1
2,Kmeans,0.600927,1
2,Kmeans,0.465776,1
2,Kmeans,0.461826,0
2,Kmeans,0.447722,1
2,Kmeans,0.177483,0
2,Kmeans,0.104076,0
2,Kmeans,0.488828,0
2,Kmeans,0.281983,1
2,Kmeans,0.443041,1
2,Kmeans,0.518726,1
2,Kmeans,0.439821,0
2,Kmeans,0.070442,0
2,Kmeans,0.462963,1
2,Kmeans,0.509385,1
2,Kmeans,0.498383,1
2,Kmeans,0.506231,0
2,Kmeans,0.504685,1
2,Kmeans,0.070175,0
2,Kmeans,0.499225,0
2,Kmeans,0.114055,1
2,Kmeans,0.579793,1
2,Kmeans,0.134459,0
2,Kmeans,0.489852,1
2,Kmeans,0.377869,0
2,Kmeans,0.52998,1
2,Kmeans,0.550233,1
2,Kmeans,0.566043,1
2,Kmeans,0.538631,0
2,Kmeans,0.063315,1
2,Kmeans,0.52792,1
2,Kmeans,0.141792,1
2,Kmeans,0.468736,1
2,Kmeans,0.500986,0
2,Kmeans,0.350905,1
2,Kmeans,0.543576,0
2,Kmeans,0.15345,0
2,Kmeans,0.548326,0
2,Kmeans,0.082879,0
2,Kmeans,0.599948,1
2,Kmeans,0.454808,1
2,Kmeans,0.542612,0
2,Kmeans,0.216809,0
2,Kmeans,0.495079,0
2,Kmeans,0.10951,1
2,Kmeans,0.584833,1
2,Kmeans,0.434893,1
2,Kmeans,0.032894,0
2,Kmeans,0.509107,1
2,Kmeans,0.314573,1
2,Kmeans,0.558399,0
2,Kmeans,0.388918,0
2,Kmeans,0.538372,1
2,Kmeans,0.480481,0
2,Kmeans,0.542641,1
2,Kmeans,0.542764,0
2,Kmeans,0.542909,1
2,Kmeans,0.202492,1
2,Kmeans,0.57631,1
2,Kmeans,0.153362,0
2,Kmeans,0.57349,1
2,Kmeans,0.508811,0
2,Kmeans,0.502498,1
2,Kmeans,0.463358,0
2,Kmeans,0.480681,1
2,Kmeans,0.380237,1
2,Kmeans,0.325043,1
2,Kmeans,0.399252,1
2,Kmeans,0.567309,1
2,Kmeans,0.533569,0
2,Kmeans,-0.015841,0
2,Kmeans,0.535349,1
2,Kmeans,0.491229,0
2,Kmeans,0.459451,1
2,Kmeans,0.529567,0
2,Kmeans,0.273452,0
2,Kmeans,0.376668,0
2,Kmeans,0.437227,1
2,Kmeans,0.507225,0
2,Kmeans,0.187785,0
2,Kmeans,0.394019,0
2,Kmeans,0.399458,1
2,Kmeans,0.596129,1
2,Kmeans,0.411747,1
2,Kmeans,0.395843,1
2,Kmeans,0.441345,0
2,Kmeans,0.187785,0
2,Kmeans,0.2269,1
2,Kmeans,0.490096,0
2,Kmeans,0.089912,1
2,Kmeans,0.464444,1
2,Kmeans,0.482034,1
2,Kmeans,0.49125,0
2,Kmeans,0.264136,1
2,Kmeans,0.571748,1
2,Kmeans,0.556173,0
2,Kmeans,0.548031,0
2,Kmeans,0.555556,0
2,Kmeans,0.465987,0
2,Kmeans,0.203246,1
2,Kmeans,0.492961,0
2,Kmeans,0.477148,1
2,Kmeans,0.056033,1
2,Kmeans,0.109664,1
2,Kmeans,0.05377,0
2,Kmeans,0.419735,0
2,Kmeans,0.418226,1
2,Kmeans,0.20925,0
2,Kmeans,0.148574,1
2,Kmeans,0.29234,0
2,Kmeans,0.44456,0
2,Kmeans,0.580282,1
2,Kmeans,0.394615,1
2,Kmeans,0.143883,1
2,Kmeans,0.418899,1
2,Kmeans,0.49883,0
2,Kmeans,0.153625,1
2,Kmeans,0.437346,1
2,Kmeans,0.477992,0
2,Kmeans,0.364343,1
2,Kmeans,0.519217,0
2,Kmeans,0.455854,1
2,Kmeans,0.473566,1
2,Kmeans,0.429805,1
2,Kmeans,0.302826,1
2,Kmeans,0.317454,0
2,Kmeans,0.38501,0
2,Kmeans,0.093096,1
2,Kmeans,0.185721,0
2,Kmeans,0.328266,1
2,Kmeans,0.268089,0
2,Kmeans,0.214984,0
2,Kmeans,0.33997,0
2,Kmeans,0.03451,0
2,Kmeans,0.12403,0
2,Kmeans,0.075168,1
2,GMM,0.40082,1
2,GMM,0.523797,1
2,GMM,0.506981,1
2,GMM,0.2435,1
2,GMM,0.462985,1
2,GMM,0.548783,1
2,GMM,0.254539,1
2,GMM,0.554872,1
2,GMM,-0.208202,1
2,GMM,0.542811,0
2,GMM,0.49826,0
2,GMM,-0.155315,1
2,GMM,0.299107,1
2,GMM,0.026287,0
2,GMM,0.244346,1
2,GMM,0.539734,1
2,GMM,0.559956,1
2,GMM,-0.093188,1
2,GMM,0.220402,0
2,GMM,0.576439,1
2,GMM,0.077204,1
2,GMM,0.397067,0
2,GMM,0.345193,1
2,GMM,0.488954,0
2,GMM,0.308796,1
2,GMM,0.420005,1
2,GMM,0.470822,0
2,GMM,0.547631,1
2,GMM,0.357717,0
2,GMM,0.451044,1
2,GMM,0.240823,0
2,GMM,0.335156,1
2,GMM,-0.000938,1
2,GMM,0.452481,1
2,GMM,0.172064,1
2,GMM,0.55476,0
2,GMM,0.554666,1
2,GMM,0.189153,1
2,GMM,0.341341,0
2,GMM,0.573567,1
2,GMM,0.37034,1
2,GMM,0.216222,0
2,GMM,0.572845,1
2,GMM,0.411422,0
2,GMM,0.424303,1
2,GMM,0.190294,1
2,GMM,0.538667,0
2,GMM,0.573058,1
2,GMM,0.448716,1
2,GMM,0.475098,1
2,GMM,0.334334,1
2,GMM,0.554497,0
2,GMM,0.521661,1
2,GMM,0.552342,1
2,GMM,0.151226,0
2,GMM,0.485718,1
2,GMM,0.457271,0
2,GMM,0.482082,1
2,GMM,0.221008,0
2,GMM,-0.057721,0
2,GMM,0.575383,1
2,GMM,0.466114,0
2,GMM,0.532116,1
2,GMM,0.551401,1
2,GMM,0.069723,1
2,GMM,0.370999,1
2,GMM,0.294663,0
2,GMM,0.398667,1
2,GMM,0.254385,1
2,GMM,0.533612,1
2,GMM,0.188376,1
2,GMM,0.552875,1
2,GMM,0.371742,1
2,GMM,0.408017,0
2,GMM,0.421149,0
2,GMM,0.166487,1
2,GMM,0.477937,0
2,GMM,0.370914,1
2,GMM,0.338534,0
2,GMM,0.206543,1
2,GMM,0.575383,1
2,GMM,0.288488,0
2,GMM,0.54217,1
2,GMM,0.075109,0
2,GMM,0.400471,1
2,GMM,0.470779,1
2,GMM,0.480632,1
2,GMM,-0.105845,1
2,GMM,0.235444,1
2,GMM,0.132663,1
2,GMM,0.511129,1
2,GMM,0.563361,1
2,GMM,0.535567,1
2,GMM,-0.027426,0
2,GMM,0.366046,0
2,GMM,0.070976,1
2,GMM,0.157386,0
2,GMM,0.400961,1
2,GMM,0.352844,1
2,GMM,0.300275,1
2,GMM,0.523797,1
2,GMM,0.406815,1
2,GMM,0.56076,1
2,GMM,-0.023621,0
2,GMM,0.570189,1
2,GMM,0.42449,0
2,GMM,-0.16417,0
2,GMM,0.420661,1
2,GMM,0.482465,0
2,GMM,0.145195,1
2,GMM,0.272416,1
2,GMM,0.553239,1
2,GMM,-0.136126,0
2,GMM,0.035041,1
2,GMM,-0.043483,0
2,GMM,0.5363,0
2,GMM,0.527667,1
2,GMM,0.443484,1
2,GMM,0.374068,0
2,GMM,0.50246,1
2,GMM,0.56391,1
2,GMM,0.292511,0
2,GMM,0.275452,0
2,GMM,0.1031,0
2,GMM,-0.105043,0
2,GMM,0.512198,0
2,GMM,0.478184,1
2,GMM,0.475532,0
2,GMM,0.326111,1
2,GMM,0.452811,1
2,GMM,0.14583,0
2,GMM,0.54078,0
2,GMM,0.175281,1
2,GMM,0.536905,1
2,GMM,0.539893,0
2,GMM,0.535646,1
2,GMM,0.4129,1
2,GMM,0.409392,1
2,GMM,0.470189,1
2,GMM,0.538556,1
2,GMM,0.365095,1
2,GMM,0.286593,1
2,GMM,0.192385,0
2,GMM,0.246606,1
2,GMM,0.197649,1
2,GMM,-0.045481,1
2,GMM,0.503588,1
2,GMM,-0.051226,1
2,GMM,0.383636,0
2,GMM,0.352844,1
2,GMM,0.313719,1
2,GMM,0.510736,0
2,GMM,0.509109,1
2,GMM,0.313623,1
2,GMM,0.157386,0
2,GMM,0.513244,0
2,GMM,0.280307,1
2,GMM,0.457702,1
2,GMM,0.516881,1
2,GMM,0.287161,1
2,GMM,0.445892,1
2,GMM,0.55315,0
2,GMM,0.371571,1
2,GMM,0.168443,1
2,GMM,0.487608,0
2,GMM,-0.112088,1
2,GMM,0.231932,0
2,GMM,0.240868,0
2,GMM,0.477374,1
2,GMM,0.372079,1
